time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
215, 2136, 3.266386, 1, 16, 2, 3, 4
216, 2258, 3.042516, 1, 12, 2, 3, 4
217, 2228, 3.183573, 1, 16, 2, 3, 4
218, 2392, 3.076087, 1, 12, 2, 3, 4
219, 1881, 3.987772, 0, 160, 2, 3, 4
220, 2388, 3.066164, 1, 14, 2, 3, 4
221, 2115, 3.144681, 0, 16, 2, 3, 4
222, 2276, 3.051845, 1, 10, 2, 3, 4
223, 2304, 2.971354, 0, 14, 2, 3, 4
224, 2295, 2.935948, 1, 13, 2, 3, 4
225, 2037, 3.391753, 0, 43, 2, 3, 4
226, 2197, 3.404188, 0, 32, 2, 3, 4
227, 2251, 3.136384, 0, 16, 2, 3, 4
228, 2045, 3.337408, 1, 21, 2, 3, 4
229, 2513, 3.106645, 0, 12, 2, 3, 4
230, 2266, 3.078111, 1, 13, 2, 3, 4
231, 2226, 3.142408, 1, 12, 2, 3, 4
232, 2216, 3.141245, 1, 14, 2, 3, 4
233, 2379, 3.031526, 1, 12, 2, 3, 4
234, 2191, 3.133729, 1, 18, 2, 3, 4
235, 2135, 3.292272, 1, 18, 2, 3, 4
236, 2119, 3.121284, 0, 14, 2, 3, 4
237, 2465, 2.906694, 0, 13, 2, 3, 4
238, 2124, 3.195857, 0, 18, 2, 3, 4
239, 1961, 4.098419, 1, 232, 2, 3, 4
240, 2218, 3.152840, 0, 17, 2, 3, 4
241, 2388, 3.032245, 1, 11, 2, 3, 4
242, 2171, 3.220175, 1, 14, 2, 3, 4
243, 2302, 3.210686, 0, 13, 2, 3, 4
244, 1898, 3.451001, 1, 30, 2, 3, 4
245, 2226, 3.151842, 0, 11, 2, 3, 4
246, 2361, 3.074121, 0, 16, 2, 3, 4
247, 2328, 3.097509, 1, 11, 2, 3, 4
248, 2189, 3.336227, 1, 18, 2, 3, 4
249, 2223, 3.164642, 0, 18, 2, 3, 4
250, 2226, 3.180144, 0, 13, 2, 3, 4
251, 1436, 4.534819, 0, 129, 2, 3, 5
252, 887, 2.948140, 1, 11, 2, 3, 3
253, 0, NaN, NaN, NaN, NaN, NaN, NaN
254, 1356, 2.777286, 1, 11, 2, 2, 3
255, 1126, 2.761989, 1, 12, 2, 2, 3
256, 1457, 6.680165, 0, 540, 2, 3, 4
