time(sec), throughput(txs), avg_latency(ms), min(ms), max(ms), 25th_lat(ms), median_lat(ms), 75th_lat(ms)
163, 1343, 6.032018, 2, 86, 4, 5, 7
164, 1509, 5.414182, 2, 22, 4, 5, 6
165, 1482, 5.465587, 2, 19, 4, 5, 7
166, 1504, 5.422207, 2, 23, 4, 5, 7
167, 1492, 5.415550, 1, 21, 4, 5, 6
168, 1507, 5.382880, 2, 21, 4, 5, 6
169, 1481, 5.440918, 2, 20, 4, 5, 7
170, 1505, 5.414618, 2, 25, 4, 5, 6
171, 1515, 5.338614, 1, 22, 4, 5, 6
172, 1514, 5.330251, 1, 23, 4, 5, 6
173, 1508, 5.394562, 2, 26, 4, 5, 6
174, 1426, 5.755961, 2, 28, 4, 5, 7
175, 1500, 5.489333, 2, 20, 4, 5, 7
176, 1347, 6.069785, 2, 89, 4, 5, 7
177, 1436, 5.677577, 2, 22, 4, 5, 7
178, 1416, 5.683616, 2, 21, 4, 5, 7
179, 1368, 5.915936, 2, 26, 4, 5, 7
180, 1386, 5.869408, 2, 26, 4, 5, 7
181, 1410, 5.737589, 2, 22, 4, 5, 7
182, 1437, 5.665275, 2, 22, 4, 5, 7
183, 1419, 5.624383, 1, 28, 4, 5, 7
184, 1367, 5.831748, 2, 24, 4, 5, 7
185, 1450, 5.661379, 2, 31, 4, 5, 7
186, 1439, 5.667825, 2, 18, 4, 5, 7
187, 1413, 5.726822, 2, 29, 4, 5, 7
188, 1367, 5.929773, 2, 22, 4, 5, 7
189, 1397, 5.828203, 2, 27, 4, 5, 7
190, 1273, 6.256874, 1, 91, 4, 5, 7
191, 1486, 5.460296, 2, 20, 4, 5, 7
192, 1429, 5.612316, 2, 20, 4, 5, 7
193, 1501, 5.418388, 2, 21, 4, 5, 6
194, 1464, 5.521175, 2, 22, 4, 5, 7
195, 1520, 5.320395, 2, 22, 4, 5, 6
196, 1321, 6.280848, 2, 25, 4, 6, 7
197, 1422, 5.687060, 2, 21, 4, 5, 7
198, 1460, 5.479452, 2, 21, 4, 5, 7
199, 1487, 5.453934, 2, 17, 4, 5, 7
200, 1423, 5.633169, 2, 39, 4, 5, 7
201, 1464, 5.610656, 2, 24, 4, 5, 7
202, 1470, 5.544898, 2, 21, 4, 5, 7
203, 1382, 5.702605, 2, 19, 4, 5, 7
204, 1444, 5.655125, 2, 25, 4, 5, 7
205, 1428, 5.682773, 2, 26, 4, 5, 7
206, 1479, 5.494253, 2, 22, 4, 5, 6
207, 1447, 5.600553, 2, 24, 4, 5, 7
208, 1405, 5.752313, 2, 21, 4, 5, 7
209, 1406, 5.684922, 2, 28, 4, 5, 7
210, 1279, 6.519937, 2, 127, 4, 5, 7
211, 1407, 5.826581, 2, 26, 4, 5, 7
212, 1354, 6.022157, 2, 27, 4, 5, 7
213, 1412, 5.833569, 2, 26, 4, 5, 7
214, 1435, 5.613937, 2, 24, 4, 5, 7
215, 1438, 5.673853, 2, 19, 4, 5, 7
216, 1415, 5.708834, 2, 30, 4, 5, 7
217, 1371, 5.890591, 2, 45, 4, 5, 7
218, 1302, 6.248080, 2, 21, 4, 5, 8
219, 1498, 5.491989, 2, 29, 4, 5, 7
220, 1431, 5.735150, 2, 31, 4, 5, 7
221, 1467, 5.529652, 1, 24, 4, 5, 7
222, 1431, 5.609364, 2, 26, 4, 5, 7
223, 1458, 5.555556, 2, 20, 4, 5, 7
224, 1500, 5.422000, 2, 20, 4, 5, 6
225, 1471, 5.561523, 2, 17, 4, 5, 7
226, 1441, 5.575295, 1, 30, 4, 5, 7
227, 1478, 5.484438, 2, 22, 4, 5, 7
228, 1434, 5.643654, 1, 19, 4, 5, 7
229, 1473, 5.509165, 2, 23, 4, 5, 7
230, 1459, 5.566141, 2, 25, 4, 5, 7
231, 1276, 6.441223, 1, 137, 4, 5, 7
232, 1419, 5.677942, 2, 31, 4, 5, 7
233, 1484, 5.504717, 2, 21, 4, 5, 7
234, 1455, 5.635052, 2, 25, 4, 5, 7
235, 1493, 5.453449, 2, 23, 4, 5, 7
236, 1410, 5.665248, 2, 21, 4, 5, 7
237, 1446, 5.622407, 2, 27, 4, 5, 7
238, 1405, 5.776512, 2, 22, 4, 5, 7
239, 1411, 5.698086, 2, 24, 4, 5, 7
240, 1433, 5.623866, 2, 20, 4, 5, 7
241, 1405, 5.742349, 2, 27, 4, 5, 7
242, 1451, 5.716058, 1, 20, 4, 5, 7
243, 1412, 5.770538, 2, 26, 4, 5, 7
244, 1418, 5.753879, 1, 24, 4, 5, 7
245, 1463, 5.543404, 2, 20, 4, 5, 7
246, 1445, 5.646367, 2, 20, 4, 5, 7
247, 1379, 5.840464, 2, 24, 4, 5, 7
248, 1364, 5.978006, 2, 24, 4, 5, 7
249, 1412, 5.766997, 2, 25, 4, 5, 7
250, 1425, 5.711579, 2, 19, 4, 5, 7
251, 1383, 5.866956, 2, 29, 4, 5, 7
252, 1404, 5.842593, 1, 20, 4, 5, 7
253, 1429, 5.678796, 2, 22, 4, 5, 7
254, 1411, 5.698795, 2, 22, 4, 5, 7
255, 1216, 6.526316, 2, 137, 4, 5, 7
256, 1417, 5.726182, 2, 28, 4, 5, 7
257, 1461, 5.553046, 2, 21, 4, 5, 7
258, 1375, 5.797818, 2, 27, 4, 5, 7
259, 1453, 5.549209, 2, 25, 4, 5, 7
260, 1451, 5.581668, 2, 21, 4, 5, 7
261, 1451, 5.517574, 2, 24, 4, 5, 7
262, 1422, 5.582278, 2, 22, 4, 5, 7
263, 1420, 5.754225, 2, 20, 4, 5, 7
264, 1464, 5.499317, 2, 20, 4, 5, 7
265, 1462, 5.486320, 2, 22, 4, 5, 7
266, 1461, 5.591376, 2, 22, 4, 5, 7
267, 1438, 5.634910, 2, 33, 4, 5, 6
268, 1447, 5.536282, 2, 20, 4, 5, 7
269, 1510, 5.290728, 1, 31, 4, 5, 6
270, 1485, 5.484175, 2, 22, 4, 5, 6
271, 1487, 5.511096, 2, 21, 4, 5, 7
272, 1369, 5.854638, 2, 21, 4, 5, 7
273, 1384, 5.829480, 2, 22, 4, 5, 7
274, 1436, 5.676880, 2, 21, 4, 5, 7
275, 1383, 5.840926, 2, 26, 4, 5, 7
276, 1347, 6.041574, 2, 27, 4, 5, 7
277, 1343, 6.058824, 2, 22, 4, 5, 7
278, 1375, 6.015273, 2, 21, 4, 5, 7
279, 1369, 5.908692, 2, 27, 4, 5, 7
280, 1415, 5.761837, 2, 26, 4, 5, 7
281, 1384, 5.851879, 2, 24, 4, 5, 7
282, 1394, 5.839311, 2, 25, 4, 5, 7
283, 1413, 5.855626, 2, 30, 4, 5, 7
284, 1355, 6.002952, 2, 28, 4, 5, 7
285, 1379, 5.881798, 2, 24, 4, 5, 7
